Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
8/1/16,CoffsHarbour,5.5,22.5,0,,,NW,33,NW,NE,9,24,68,65,1018.8,1014.1,,,16.5,21.3,No,0,No
8/2/16,CoffsHarbour,7.4,23.6,0,,,NW,33,WSW,S,6,13,45,60,1013.3,1009.4,,7,18.8,20.8,No,8.6,Yes
8/3/16,CoffsHarbour,14.1,16.8,8.6,,,,,WSW,SSW,28,61,86,95,1008.5,1006.8,8,8,16.2,14,Yes,109.4,Yes
8/4/16,CoffsHarbour,11.8,18.1,109.4,,,S,91,SW,SSW,30,35,85,60,1018.5,1019.2,,5,12.4,17.2,Yes,4.2,Yes
8/5/16,CoffsHarbour,10.9,18.8,4.2,,,S,46,WSW,SSW,24,30,82,55,1027.5,1025.1,8,3,12.8,17.9,Yes,0.3,No
8/6/16,CoffsHarbour,12.2,18.8,0.3,,,SW,41,SW,SSE,24,17,62,66,1027.1,1025,1,,16.3,17.7,No,11.4,Yes
8/7/16,CoffsHarbour,9.9,18.6,11.4,,,SW,30,WSW,SE,13,15,79,70,1027,1023.8,,7,15.4,17.1,Yes,0.1,No
8/8/16,CoffsHarbour,7.8,19.4,0.1,,,S,26,W,SSE,7,15,75,55,1024.9,1022.7,,,16.3,17.9,No,0.1,No
8/9/16,CoffsHarbour,6,20.8,0.1,,,NE,33,NNW,NE,4,28,69,56,1024.3,1020.3,,,16.2,19.3,No,0,No
8/10/16,CoffsHarbour,10.8,24.3,0,,,NNE,39,NNW,NNE,20,26,57,56,1020.3,1016.4,,,19.3,23.1,No,0,No
8/11/16,CoffsHarbour,13.7,20.1,0,,,NW,37,NNW,,13,0,56,64,1018.6,1016.9,1,8,19.4,19.5,No,0,No
8/12/16,CoffsHarbour,10.2,19.3,0,,,SW,33,SW,SSE,17,13,47,57,1023.1,1020.6,,,16.4,18.6,No,0,No
8/13/16,CoffsHarbour,8.5,19.8,0,,,SW,30,SSW,SSE,11,15,62,44,1022.5,1020.3,,,15.7,18.5,No,0,No
8/14/16,CoffsHarbour,4.5,20.2,0,,,SSE,33,WSW,SSE,7,20,63,48,1027.1,1025.8,,,15.8,19.4,No,4,Yes
8/15/16,CoffsHarbour,10.8,20.7,4,,,WSW,31,SW,SE,19,15,73,53,1031.9,1030.2,,3,17.2,19.7,Yes,0,No
8/16/16,CoffsHarbour,7.4,21.2,0,,,NE,31,WSW,NE,9,19,66,51,1032.1,1028.3,4,,16.9,19.8,No,0,No
8/17/16,CoffsHarbour,7.2,21.8,0,,,NE,30,NW,NE,9,15,58,52,1027.8,1024.3,,,17.2,20.7,No,0,No
8/18/16,CoffsHarbour,7.8,21.7,0,,,NE,31,NW,NE,13,20,65,59,1025.2,1021.8,,,18.1,20.3,No,0,No
8/19/16,CoffsHarbour,11.9,22.8,0,,,NNE,43,N,NNE,11,30,78,56,1023.6,1018.1,8,1,17.1,21.1,No,0,No
8/20/16,CoffsHarbour,14.3,25.8,0,,,NW,52,NW,W,13,15,59,40,1015.9,1012.8,,8,19.2,23.5,No,0,No
8/21/16,CoffsHarbour,4.3,17.9,0,,,SSE,26,SW,ENE,15,15,48,46,1021.6,1018.3,,,14.4,17.1,No,0,No
8/22/16,CoffsHarbour,6.6,22.1,0,,,NE,50,NNE,NNE,11,33,66,66,1018,1013.3,,4,17.5,20.1,No,9.8,Yes
8/23/16,CoffsHarbour,14.7,22.8,9.8,,,N,39,NW,S,22,28,74,82,1012.6,1011.8,,8,19.4,19.1,Yes,19.8,Yes
8/24/16,CoffsHarbour,12.6,16.6,19.8,,,WSW,35,WSW,SW,13,4,94,94,1012.4,1006.6,7,7,13.4,15.4,Yes,9.2,Yes
8/25/16,CoffsHarbour,8.2,20,9.2,,,W,41,WSW,WSW,17,24,60,43,1009.4,1009.5,,,16.3,18.8,Yes,0,No
8/26/16,CoffsHarbour,4.9,17.5,0,,,SW,37,SW,S,22,28,44,38,1018.3,1015.6,,,13.6,16.6,No,0,No
8/27/16,CoffsHarbour,6.5,19.4,0,,,SSW,46,SW,S,30,28,60,57,1021,1019.3,8,8,14.6,18.7,No,0,No
8/28/16,CoffsHarbour,6.1,20.7,0,,,ENE,24,WSW,ENE,7,15,56,49,1023.9,1020.8,,,17.4,20.2,No,0,No
8/29/16,CoffsHarbour,6.7,21,0,,,ENE,26,SW,ESE,13,9,59,66,1027,1024.9,,,18.3,19.5,No,0,No
8/30/16,CoffsHarbour,10.7,22.4,0,,,NNE,48,NNW,NNE,15,35,59,62,1028.9,1025.2,,,20.7,21.3,No,0,No
8/31/16,CoffsHarbour,13.8,21,0,,,N,57,N,NNE,31,9,61,61,1024.7,1020,3,7,18.3,20.3,No,0,No
9/1/16,CoffsHarbour,15.6,22.7,0,,,S,30,S,S,13,9,71,65,1020.1,1016.8,8,8,20.6,20.7,No,0.2,No
9/2/16,CoffsHarbour,15.3,26.1,0.2,,,NNE,56,NNW,NNE,19,35,77,76,1013.9,1007.6,8,6,19.8,22.6,No,1.6,Yes
9/3/16,CoffsHarbour,17.6,26.1,1.6,,,NNW,61,NNW,WNW,20,20,46,31,1005.7,1007.6,3,,22.1,23.7,Yes,0,No
9/4/16,CoffsHarbour,7.9,22.1,0,,,SW,39,SW,ESE,22,17,46,46,1022.4,1021.6,,7,18,19.7,No,0,No
9/5/16,CoffsHarbour,7,21.3,0,,,WSW,24,WSW,ESE,15,15,70,56,1029.9,1027.8,8,,16,19.8,No,0,No
9/6/16,CoffsHarbour,8.1,21.4,0,,,NNE,22,WSW,E,11,11,78,60,1031,1028.2,8,7,15.8,20,No,0,No
9/7/16,CoffsHarbour,11,,0,,,ESE,28,WSW,ESE,9,11,69,59,1031.1,1028.9,7,5,19.1,20.9,No,0,No
9/8/16,CoffsHarbour,13.7,23.3,0,,,NE,37,NW,NE,7,24,81,64,1030,1026.5,,1,19,20.8,No,0,No
9/9/16,CoffsHarbour,15.8,22.5,0,,,NNE,50,NNW,NNE,19,19,66,88,1025.2,1021.5,7,8,21,19,No,3.5,Yes
9/10/16,CoffsHarbour,17.8,23.6,3.5,,,N,52,N,NE,31,24,72,76,1017.4,1013.3,7,6,19.8,22.4,Yes,0,No
9/11/16,CoffsHarbour,7.7,21.1,0,,,SW,26,SSW,E,15,17,45,59,1019.8,1016.9,,,19.6,20.2,No,0,No
9/12/16,CoffsHarbour,10.5,23.3,0,,,NNE,39,ESE,NE,13,26,70,65,1021,1018.5,8,,20.2,21.8,No,0,No
9/13/16,CoffsHarbour,17,24.8,0,,,NNE,48,NE,NNE,20,33,64,73,1021.8,1018.3,,8,22.1,21,No,0,No
9/14/16,CoffsHarbour,18.2,22.3,0,,,N,37,N,NE,20,17,75,86,1017.2,1014.3,8,6,20.3,20.6,No,4.2,Yes
9/15/16,CoffsHarbour,17.6,22.7,4.2,,,,,NNE,N,17,24,81,76,1013.5,1011.9,,8,20.3,21.7,Yes,12.6,Yes
9/16/16,CoffsHarbour,13.4,20.3,12.6,,,S,39,SSW,ENE,13,11,94,65,1018.3,1016.3,8,,14.2,19.5,Yes,0.2,No
9/17/16,CoffsHarbour,7.5,21.4,0.2,,,E,24,SW,E,11,17,46,62,1023.4,1018.9,,4,20.2,20.1,No,0.8,No
9/18/16,CoffsHarbour,16.5,21.6,0.8,,,N,54,NNW,NNW,15,13,85,78,1015.7,1008.3,8,8,17.9,20.7,No,0.8,No
9/19/16,CoffsHarbour,10.2,23.6,0.8,,,NNW,30,W,NNE,15,19,54,56,1010.3,1009.4,,,19.2,22.2,No,0,No
9/20/16,CoffsHarbour,6.9,21.2,0,,,WSW,26,SE,ENE,6,15,53,63,1018.9,1016.5,,5,18,19.7,No,5.8,Yes
9/21/16,CoffsHarbour,14.3,22,5.8,,,N,41,N,N,9,19,77,73,1015.5,1010.3,8,8,17.6,19.8,Yes,1.4,Yes
9/22/16,CoffsHarbour,10.6,23.7,1.4,,,WSW,43,WSW,SW,11,20,47,33,1009.6,1006.7,,,20.5,23.1,Yes,0,No
9/23/16,CoffsHarbour,8.4,25.1,0,,,SSW,43,WSW,ESE,17,15,50,61,1010.1,1008,,1,20.7,22,No,0,No
9/24/16,CoffsHarbour,10.2,23.6,0,,,E,26,SSE,E,6,15,54,54,1012.5,1008.8,,1,21.5,21.7,No,0,No
9/25/16,CoffsHarbour,14.7,23.9,0,,,S,35,NW,SE,17,13,59,66,1006.8,1004.6,8,2,20.4,20.1,No,3.8,Yes
9/26/16,CoffsHarbour,9,22.5,3.8,,,SW,26,SW,E,17,17,52,54,1013,1009.3,,,21.1,21.2,Yes,0,No
9/27/16,CoffsHarbour,10.1,22,0,,,NE,37,SW,NNE,15,26,35,42,1014.1,1008.7,,1,19.4,21,No,0,No
9/28/16,CoffsHarbour,9.1,21,0,,,SSE,28,S,ESE,15,15,35,45,1014.7,1011.8,,,18.8,19.9,No,0,No
9/29/16,CoffsHarbour,12.3,25.9,0,,,N,52,N,NNW,30,24,64,50,1006.1,999.9,8,6,19.8,24.6,No,0,No
9/30/16,CoffsHarbour,7.4,24.3,0,,,WNW,59,NW,W,11,35,31,24,1003,1002,,,19.7,22.7,No,0,No
10/1/16,CoffsHarbour,8.5,22.4,0,,,ENE,37,NNE,NE,9,24,31,48,1010.5,1008,,,19.8,21.3,No,0,No
10/2/16,CoffsHarbour,7.5,23.8,0,,,NE,44,NW,NE,9,33,50,39,1016.4,1012.2,,,19.7,22.6,No,0,No
10/3/16,CoffsHarbour,18.2,25.1,0,,,WSW,50,SE,NNE,11,19,49,74,1006.3,1002.4,7,8,21.6,22.1,No,0,No
10/4/16,CoffsHarbour,9.2,23.3,0,,,W,50,WSW,NE,15,28,35,47,1012.5,1009,,,19.2,21.4,No,0,No
10/5/16,CoffsHarbour,9.3,23.9,0,,,SSW,37,S,E,20,19,39,34,1016.1,1015.8,,,20.8,21.8,No,0,No
10/6/16,CoffsHarbour,5.3,24,0,,,NNE,37,N,NE,2,26,32,37,1021.5,1019.2,,,19.7,22.5,No,0,No
10/7/16,CoffsHarbour,8.3,25.7,0,,,NE,41,NW,NE,13,28,50,57,1023.3,1018.7,,,22.1,23.1,No,0,No
10/8/16,CoffsHarbour,9,28.8,0,,,S,48,NNW,,9,0,40,37,1018.4,1015.5,,8,23.2,28.1,No,4,Yes
10/9/16,CoffsHarbour,15.2,21.6,4,,,S,44,SW,SE,17,11,87,55,1023,1021.1,8,7,16.9,20.1,Yes,0,No
10/10/16,CoffsHarbour,14.4,28.3,0,,,NE,59,NNW,NNE,30,43,61,65,1015.5,1009.8,,,20.2,23.5,No,0.4,No
10/11/16,CoffsHarbour,16.8,21.9,0.4,,,S,57,WSW,SSE,7,30,76,40,1011.5,1011.8,8,,18.7,20.9,No,0,No
10/12/16,CoffsHarbour,11.2,21.6,0,,,NE,33,SW,NE,13,20,44,57,1016.9,1013.3,,1,18.7,19.9,No,0,No
10/13/16,CoffsHarbour,12.8,21.1,0,,,S,61,SW,S,30,33,52,77,1017.2,1018.9,1,8,18.1,16.8,No,9.4,Yes
10/14/16,CoffsHarbour,12,20.5,9.4,,,SW,35,WSW,SSE,24,19,72,60,1024.7,1023.1,7,4,15.4,19.5,Yes,0,No
10/15/16,CoffsHarbour,7.7,22,0,,,NE,41,NW,NE,7,30,58,58,1024.5,1021,,,18.8,20.9,No,0,No
10/16/16,CoffsHarbour,12.6,25.6,0,,,NNE,67,NNE,NNE,22,44,54,53,1019.7,1014.6,,,20.7,23,No,0,No
10/17/16,CoffsHarbour,16.8,27.5,0,,,N,54,N,NNW,31,28,64,46,1011.5,1006.8,,8,19.9,25.7,No,2.6,Yes
10/18/16,CoffsHarbour,6,21.9,2.6,,,NE,33,WSW,ENE,13,24,44,43,1017.5,1014.9,,,18.5,21.2,Yes,0,No
10/19/16,CoffsHarbour,8.1,25.6,0,,,NNE,33,NNE,NNE,7,24,51,32,1018,1015.7,,,21.1,24.8,No,1.4,Yes
10/20/16,CoffsHarbour,16.1,22.5,1.4,,,SSW,44,SW,SSE,24,28,71,74,1023.3,1021.6,4,8,19.3,20.9,Yes,1,No
10/21/16,CoffsHarbour,17.2,25.8,1,,,NNE,61,N,NNE,28,46,66,66,1022.2,1017.2,1,,22.3,23.6,No,0.8,No
10/22/16,CoffsHarbour,17.8,24.3,0.8,,,N,57,N,NE,13,15,72,87,1013,1010.9,8,6,19.5,19.8,No,5.4,Yes
10/23/16,CoffsHarbour,12,20.2,5.4,,,SSE,57,SW,SSE,24,28,41,48,1016.6,1015.9,,,16,19.4,Yes,0,No
10/24/16,CoffsHarbour,8.2,21.4,0,,,SW,30,SW,ESE,17,17,54,48,1019.4,1015.8,,,17.5,20,No,0,No
10/25/16,CoffsHarbour,8.3,23.7,0,,,NE,41,SSE,ENE,7,26,56,60,1019.9,1017,,,19.8,22.8,No,0,No
10/26/16,CoffsHarbour,9.6,27.2,0,,,NNE,35,WNW,NE,11,20,46,50,1018.2,1014.9,,,22.7,25.5,No,0,No
10/27/16,CoffsHarbour,13.8,29.3,0,,,SW,46,WNW,NE,7,19,47,64,1015.3,1012.7,7,8,23.6,24.3,No,0,No
10/28/16,CoffsHarbour,18.5,25,0,,,SSW,37,SW,ESE,19,13,72,75,1017.9,1015.7,8,7,22.2,23.9,No,0.5,No
10/29/16,CoffsHarbour,14.9,25.1,0.5,,,NNE,30,SSW,ENE,11,17,72,71,1019.8,1017.6,,1,21.6,23.8,No,0,No
10/30/16,CoffsHarbour,18.9,27.6,0,,,NE,72,N,NE,33,43,63,59,1019.2,1013.1,,,23.1,25.2,No,0.6,No
10/31/16,CoffsHarbour,19.4,29.4,0.6,,,WNW,113,NNW,SSW,22,33,58,85,1009.5,1009.8,,6,25.7,20,No,28,Yes
11/1/16,CoffsHarbour,15.7,24.7,28,,,E,39,SW,ENE,13,26,62,80,1012.6,1008,1,8,21.1,22.2,Yes,38.8,Yes
11/2/16,CoffsHarbour,15.8,23.9,38.8,,,SSW,39,SW,ESE,20,17,49,44,1014.9,1014,,,21,23.3,Yes,0,No
11/3/16,CoffsHarbour,12.8,25.7,0,,,NE,46,NNW,NE,11,35,58,63,1018.8,1015.5,1,1,22.2,22.9,No,0,No
11/4/16,CoffsHarbour,12.8,27,0,,,NNE,46,SE,NE,13,24,70,64,1015.5,1012.1,,,20.4,25.1,No,0,No
11/5/16,CoffsHarbour,15.6,35,0,,,,,NNW,,28,,31,17,1008.2,,,,27,34.6,No,0,No
11/6/16,CoffsHarbour,11.2,24.7,0,,,,,,,,,26,42,,,,,22.2,22.9,No,0,No
11/7/16,CoffsHarbour,12.3,27.9,0,,,,,N,NNE,20,46,59,64,1015.1,1009.9,,,23.1,24.6,No,0,No
11/8/16,CoffsHarbour,18.6,30,0,,,NNE,61,N,NE,13,37,50,67,1011.1,1006.5,,,27.6,27.4,No,1.2,Yes
11/9/16,CoffsHarbour,16.7,30,1.2,,,,,NW,NE,19,17,59,57,1012.4,1007.7,6,8,24.3,27.4,Yes,26.4,Yes
11/10/16,CoffsHarbour,15.9,24.7,26.4,,,N,28,SSE,ESE,15,13,75,68,1009.3,1007.5,,4,22.4,23.6,Yes,0,No
11/11/16,CoffsHarbour,15.1,24.6,0,,,NE,30,SE,NNE,7,19,69,78,1012,1009.6,,7,22.6,23.5,No,0.2,No
11/12/16,CoffsHarbour,21.4,27.9,0.2,,,NNW,39,N,N,9,22,78,64,1008.6,1002.4,8,3,23.2,27.3,No,1.8,Yes
11/13/16,CoffsHarbour,21.7,37.4,1.8,,,,,NW,,24,,56,25,1000.5,,,,27.2,36.6,Yes,0,No
11/14/16,CoffsHarbour,11.6,26.7,0,,,,,SW,E,28,20,34,37,1004.9,1003.3,,,22.2,25,No,10,Yes
11/15/16,CoffsHarbour,15.7,23.3,10,,,S,44,SSW,SSE,33,24,59,58,1015.1,1014.5,,,20,22.6,Yes,0,No
11/16/16,CoffsHarbour,15.2,24.9,0,,,S,35,SSE,SE,15,17,61,63,1019.3,1019.1,,,21.2,23.8,No,0,No
11/17/16,CoffsHarbour,16.9,24.8,0,,,SSW,37,SW,SSE,22,22,59,60,1024.6,1022.8,4,,22.2,24.3,No,0,No
11/18/16,CoffsHarbour,14.7,25.9,0,,,NNE,54,N,NNE,17,35,61,62,1020.8,1017.7,,,22.8,23.7,No,0,No
11/19/16,CoffsHarbour,15.9,27.3,0,,,NE,54,NE,NE,20,35,55,65,1017.8,1015.5,,,24.7,25.8,No,0,No
11/20/16,CoffsHarbour,17.8,26.2,0,,,NE,48,S,NE,19,31,75,68,1021,1018.9,1,,23.4,24.8,No,0,No
11/21/16,CoffsHarbour,14.7,26.3,0,,,NE,50,NE,NE,9,31,65,66,1020.4,1018,,,24.8,25.2,No,0,No
11/22/16,CoffsHarbour,16.6,25.9,0,,,NE,46,N,NE,24,31,60,65,1018.7,1015.7,,,24,24.9,No,0,No
11/23/16,CoffsHarbour,16.9,,0,,,NE,52,NNW,NNE,22,35,56,69,1013.4,1008.1,,,24.3,24.9,No,0,No
11/24/16,CoffsHarbour,17.8,24.1,0,,,S,41,S,SSE,24,26,57,52,1010.9,1010.8,,,22,23.1,No,0,No
11/25/16,CoffsHarbour,13.5,25.6,0,,,NNE,50,N,NE,19,31,53,67,1013.7,1011.7,,1,22.7,22.2,No,0,No
11/26/16,CoffsHarbour,15.5,26.3,0,,,NE,50,SSE,NE,15,33,76,67,1017.4,1014.4,,,21.5,24.9,No,0,No
11/27/16,CoffsHarbour,18,26.6,0,,,NE,54,NNW,NNE,13,37,61,68,1015.6,1013.3,,,24.8,25.4,No,0,No
11/28/16,CoffsHarbour,18.9,28.6,0,,,NNE,63,N,NNE,24,44,63,73,1016.5,1012.1,7,,24.7,24,No,0,No
11/29/16,CoffsHarbour,15.7,27.9,0,,,SSW,52,N,NNE,9,33,47,66,1011.1,1009.1,,7,25.8,23.2,No,0,No
11/30/16,CoffsHarbour,14.4,25.3,0,,,SSE,28,S,E,19,15,65,74,1012.5,1010.2,,,23.5,24.6,No,0.1,No
12/1/16,CoffsHarbour,17.9,26.7,0.1,,,NNE,44,NE,NNE,19,30,63,80,1009.5,1007.9,6,8,23.6,23.6,No,2.6,Yes
12/2/16,CoffsHarbour,17.8,31.2,2.6,,,NE,52,NE,NE,15,37,69,63,1009.5,1008.2,,,25.7,26.8,Yes,0,No
12/3/16,CoffsHarbour,20.5,31.8,0,,,SW,57,NNW,SSW,15,17,45,86,1013,1012.7,,8,31.2,23.5,No,0.4,No
12/4/16,CoffsHarbour,17,28,0.4,,,NE,33,ESE,ENE,9,20,79,76,1016,1013.5,6,,23.3,26.2,No,0,No
12/5/16,CoffsHarbour,20.5,30.6,0,,,NW,59,NNE,NE,28,31,66,72,1011.9,1008,,7,27.8,25.9,No,33,Yes
12/6/16,CoffsHarbour,21.4,35.3,33,,,NNW,56,NNW,SW,26,9,66,60,1010.6,1007.8,3,,27.8,30.6,Yes,15.2,Yes
12/7/16,CoffsHarbour,20.8,23.6,15.2,,,SSW,37,SSW,SSW,17,20,92,85,1013.3,1014.3,,8,21,21.7,Yes,2,Yes
12/8/16,CoffsHarbour,19.8,25.5,2,,,NNE,48,N,NNE,15,35,81,85,1012,1006.5,8,8,23.5,23.1,Yes,2.2,Yes
12/9/16,CoffsHarbour,22.2,28.6,2.2,,,WSW,39,WSW,E,7,17,79,48,1007.3,1009,,,23.6,25.9,Yes,0.4,No
12/10/16,CoffsHarbour,15.9,24,0.4,,,,,WSW,E,11,15,78,64,1022.7,1021.3,8,3,19.7,22.8,No,0,No
12/11/16,CoffsHarbour,18.2,26.1,0,,,ENE,37,NNW,NE,19,26,60,59,1022.7,1021.6,,,23.4,24.4,No,0,No
12/12/16,CoffsHarbour,15.3,26,0,,,NE,48,N,NE,13,30,52,59,1024.1,1021.9,,,24,24.8,No,0,No
12/13/16,CoffsHarbour,19.5,28.2,0,,,NNE,59,N,NNE,22,41,61,58,1020.7,1016.4,1,,24.3,26.4,No,0,No
12/14/16,CoffsHarbour,18.3,30.7,0,,,NE,61,N,NNE,17,46,58,62,1013.9,1009.8,,,27,26.6,No,0,No
12/15/16,CoffsHarbour,19.6,26.6,0,,,S,43,S,ESE,33,19,60,69,1012.6,1012.8,,4,25.7,25.6,No,2.2,Yes
12/16/16,CoffsHarbour,20.1,25.9,2.2,,,N,43,NE,NNE,17,28,80,70,1013.4,1012.1,7,7,24.8,24.7,Yes,0,No
12/17/16,CoffsHarbour,22.6,29.5,0,,,NE,59,N,NE,20,39,65,66,1011.1,1006.1,7,,25.3,26.6,No,0.1,No
12/18/16,CoffsHarbour,19,23.6,0.1,,,S,57,S,S,30,28,71,77,1015,1017.1,1,8,23.1,21.2,No,1.2,Yes
12/19/16,CoffsHarbour,17.3,24.5,1.2,,,SW,28,WSW,SSE,15,13,74,54,1020.4,1018.1,8,8,20.2,22.8,Yes,0,No
12/20/16,CoffsHarbour,18.4,28.3,0,,,N,50,N,NNE,28,30,59,69,1014.2,1009.6,,6,24.2,24.7,No,3,Yes
12/21/16,CoffsHarbour,16.1,30.4,3,,,SSW,35,NNE,S,4,17,64,63,1010.4,1010.5,,,26,27.2,Yes,1.2,Yes
12/22/16,CoffsHarbour,20.1,24.3,1.2,,,SSW,30,SSW,SE,20,17,70,59,1018.3,1017.7,8,8,23.2,23.8,Yes,0,No
12/23/16,CoffsHarbour,18.9,26.4,0,,,NE,28,WNW,E,9,17,69,65,1019.6,1017.6,8,8,22.6,24.9,No,0,No
12/24/16,CoffsHarbour,20.2,27.2,0,,,NE,48,N,NE,17,35,65,63,1017.6,1015.6,1,,24.6,26,No,0,No
12/25/16,CoffsHarbour,19.4,28.4,0,,,NNE,37,NNE,NE,15,24,65,55,1017.8,1016.7,7,,25,27.2,No,0,No
12/26/16,CoffsHarbour,19.2,28,0,,,NNE,56,NNE,NNE,22,35,56,64,1017.5,1015.2,8,,26.2,27,No,0,No
12/27/16,CoffsHarbour,20.7,28.4,0,,,NNE,50,NNW,NNE,28,30,56,61,1016.4,1014.3,,,26.1,27.2,No,0,No
12/28/16,CoffsHarbour,18.9,28.9,0,,,NNE,50,N,NE,17,33,61,66,1016.1,1013.2,1,,24.6,26.6,No,0,No
12/29/16,CoffsHarbour,20.7,32,0,,,NE,59,NNW,NE,24,39,50,65,1010.4,1006.8,,,28.5,27.9,No,0,No
12/30/16,CoffsHarbour,19.8,29.2,0,,,NE,61,NE,NE,22,37,70,65,1005.8,1003.2,,1,25.6,27.9,No,0,No
12/31/16,CoffsHarbour,21.9,31.1,0,,,NNE,41,SE,NE,7,28,69,60,1003.7,1002.3,,5,26.8,30.3,No,0,No
1/1/12,Moree,16.9,31.3,0,9.2,13.3,NE,33,NNE,SSE,17,9,58,34,1016.5,1012.6,1,4,22.4,29,No,0,No
1/2/12,Moree,18.5,32.1,0,9,13.6,ENE,35,NNE,ESE,24,7,56,30,1017.3,1013.8,0,2,22.1,30.6,No,0,No
1/3/12,Moree,19.5,32.6,0,9.2,13.4,NNE,39,NNE,NNW,30,7,58,35,1018.2,1015.2,1,1,22.9,30.2,No,0,No
1/4/12,Moree,20.4,34.4,0,5.4,12.5,NNE,39,NNE,WSW,30,17,59,31,1016.6,1012.5,1,5,23.6,32.5,No,0,No
1/5/12,Moree,21.4,34.8,0,9.8,7.6,W,57,E,WSW,19,43,50,75,1013.1,1010.9,4,7,28.5,24.2,No,5.2,Yes
1/6/12,Moree,18.4,33,5.2,6.6,12.8,S,33,ENE,SW,6,13,77,41,1011.8,1009.2,3,5,23.9,31.6,Yes,0,No
1/7/12,Moree,19.6,33.9,0,9.6,12.8,NE,39,NE,N,30,20,65,41,1013.1,1009.3,4,6,24.3,32.6,No,0,No
1/8/12,Moree,22.7,36.4,0,9.6,11.9,NW,54,NNE,N,31,30,62,36,1009.4,1004.8,3,3,25.6,34.7,No,0,No
1/9/12,Moree,24.8,33.8,0,11.4,12.6,WSW,46,SW,SW,19,30,70,36,1006.4,1006.3,3,6,28.2,33.4,No,0,No
1/10/12,Moree,15.5,31.6,0,12,13.5,SSW,41,WSW,WSW,9,20,41,20,1010.2,1007.8,1,5,24.6,30.8,No,0,No
1/11/12,Moree,16.6,31.4,0,11,10.6,WSW,56,S,SW,20,33,26,21,1009.2,1006.5,4,3,25.8,30.1,No,0,No
1/12/12,Moree,11.7,28.8,0,15.4,13.5,SW,50,S,SSW,20,24,27,10,1013.4,1011,1,3,19.6,27.7,No,0,No
1/13/12,Moree,12.9,30.6,0,11.6,11.2,NNE,48,NE,ESE,28,9,56,26,1014.9,1011.5,3,6,21.8,30,No,0,No
1/14/12,Moree,20.1,29.8,0,7.8,5.4,ESE,57,NE,ENE,22,13,61,43,1013.6,1009.7,7,6,22.5,28.8,No,43.8,Yes
1/15/12,Moree,16.3,22.2,43.8,11.8,1.7,ENE,50,ENE,E,37,31,91,74,1013.6,1013.8,7,7,17.3,21,Yes,12,Yes
1/17/12,Moree,16.7,31.2,,,,NE,44,SE,SE,17,20,58,41,1017.4,1013.8,,5,22,30.2,,0.2,No
1/18/12,Moree,17.2,33,0.2,11.8,13.3,SSW,43,SE,S,15,20,60,37,1014.1,1011,1,5,24.6,31.1,No,0,No
1/19/12,Moree,19.6,35.1,0,9.8,12.7,SSW,43,ENE,SE,13,6,68,31,1014,1011.1,1,4,25.5,33.6,No,0,No
1/20/12,Moree,20.1,33,0,10.4,11.4,SW,31,ENE,SSE,19,6,60,38,1014.1,1010.3,3,5,24.8,31.4,No,0,No
1/21/12,Moree,19,32,0,7,7.9,ENE,35,ENE,SSW,17,9,64,32,1012.9,1009.5,6,6,23.4,30.4,No,0,No
1/22/12,Moree,19.3,31.7,0,9.4,12.2,ESE,57,ESE,ESE,20,17,51,35,1015.2,1012.2,4,6,23.9,29.6,No,0,No
1/23/12,Moree,18.1,29.3,0,10.8,5.2,NNE,43,ESE,N,28,17,49,61,1014.8,1011.1,7,7,23.7,25.3,No,34.8,Yes
1/24/12,Moree,19,23.8,34.8,9.4,0.3,E,44,SE,E,13,31,93,89,1012.1,1010,8,8,19.7,21.2,Yes,2.6,Yes
1/25/12,Moree,19.4,26.6,2.6,2,3,,,E,ESE,22,20,82,74,1008.4,1005.7,8,7,22.1,25.3,Yes,0.4,No
1/26/12,Moree,20,31.6,0.4,4.2,10.2,ESE,39,E,ENE,17,9,69,55,1007.9,1005.5,7,4,25.2,29.9,No,0,No
1/27/12,Moree,22.3,30.1,0,7.8,1.8,ENE,48,E,E,20,19,63,80,1010.4,1008.3,7,7,25.7,25.4,No,4.8,Yes
1/28/12,Moree,20.1,23.4,4.8,2.8,0,NE,50,E,ENE,15,28,88,92,1010.8,1009.2,8,8,21,20,Yes,17.8,Yes
1/29/12,Moree,19.4,25.2,17.8,5.4,0.1,ENE,52,NE,NE,17,22,84,89,1007.2,1005.1,7,8,21.8,22.9,Yes,2.8,Yes
1/30/12,Moree,21.8,31,2.8,2.6,7.7,NNE,50,NNE,N,30,26,80,65,1005.5,1003.3,7,7,23.6,29.3,Yes,6.8,Yes
1/31/12,Moree,22.6,27.9,6.8,6.2,2.2,NW,39,N,E,13,13,95,92,1006.2,1004.7,7,7,23.6,25,Yes,74.4,Yes
2/1/12,Moree,20.4,21.8,74.4,,0,ESE,48,SE,SSW,24,26,97,97,1006.1,1004.3,8,8,20.4,20.5,Yes,92.8,Yes
2/2/12,Moree,18.6,21.4,92.8,,0,ESE,54,SE,E,15,20,96,93,1005.7,1004.1,8,8,19.1,20.3,Yes,17.8,Yes
